custom_id,unique_id,full_name,perturbation_type,gold,predicted,finish_reason,correct
417,ll_0083,Diana Ortiz,p2_complexity,az,az,stop,1
418,ll_0083,Diana Ortiz,p4_role,az,az,stop,1
419,ll_0083,Diana Ortiz,p5_fewshot,az,az,stop,1
420,ll_0084,Jorge Wright,p1_format,et,et,stop,1
421,ll_0084,Jorge Wright,p1_format_soft,et,et,stop,1
422,ll_0084,Jorge Wright,p2_complexity,et,et,stop,1
423,ll_0084,Jorge Wright,p4_role,et,et,stop,1
424,ll_0084,Jorge Wright,p5_fewshot,et,et,stop,1
425,ll_0085,Elizabeth Clark,p1_format,hk,hk,stop,1
426,ll_0085,Elizabeth Clark,p1_format_soft,hk,hk,stop,1
427,ll_0085,Elizabeth Clark,p2_complexity,hk,hk,stop,1
428,ll_0085,Elizabeth Clark,p4_role,hk,hk,stop,1
429,ll_0085,Elizabeth Clark,p5_fewshot,hk,hk,stop,1
430,ll_0086,Gloria Allen,p1_format,an,an,stop,1
431,ll_0086,Gloria Allen,p1_format_soft,an,an,stop,1
432,ll_0086,Gloria Allen,p2_complexity,an,an,stop,1
433,ll_0086,Gloria Allen,p4_role,an,an,stop,1
434,ll_0086,Gloria Allen,p5_fewshot,an,an,stop,1
435,ll_0087,Kimberly Ortiz,p1_format,yz,yz,stop,1
436,ll_0087,Kimberly Ortiz,p1_format_soft,yz,yz,stop,1
437,ll_0087,Kimberly Ortiz,p2_complexity,yz,yz,stop,1
438,ll_0087,Kimberly Ortiz,p4_role,yz,yz,stop,1
439,ll_0087,Kimberly Ortiz,p5_fewshot,yz,yz,stop,1
440,ll_0088,Teresa Khan,p1_format,an,an,stop,1
441,ll_0088,Teresa Khan,p1_format_soft,an,an,stop,1
442,ll_0088,Teresa Khan,p2_complexity,an,an,stop,1
443,ll_0088,Teresa Khan,p4_role,an,an,stop,1
444,ll_0088,Teresa Khan,p5_fewshot,an,an,stop,1
445,ll_0089,Katie Gutierrez,p1_format,ez,ez,stop,1
446,ll_0089,Katie Gutierrez,p1_format_soft,ez,ez,stop,1
447,ll_0089,Katie Gutierrez,p2_complexity,ez,ez,stop,1
448,ll_0089,Katie Gutierrez,p4_role,ez,ez,stop,1
449,ll_0089,Katie Gutierrez,p5_fewshot,ez,ez,stop,1
450,ll_0090,Lauren Garcia,p1_format,na,na,stop,1
451,ll_0090,Lauren Garcia,p1_format_soft,na,na,stop,1
452,ll_0090,Lauren Garcia,p2_complexity,na,na,stop,1
453,ll_0090,Lauren Garcia,p4_role,na,na,stop,1
454,ll_0090,Lauren Garcia,p5_fewshot,na,na,stop,1
455,ll_0091,Diana Silva,p1_format,aa,aa,stop,1
456,ll_0091,Diana Silva,p1_format_soft,aa,aa,stop,1
457,ll_0091,Diana Silva,p2_complexity,aa,aa,stop,1
458,ll_0091,Diana Silva,p4_role,aa,aa,stop,1
459,ll_0091,Diana Silva,p5_fewshot,aa,aa,stop,1
460,ll_0092,Jose Smith,p1_format,eh,eh,stop,1
461,ll_0092,Jose Smith,p1_format_soft,eh,eh,stop,1
462,ll_0092,Jose Smith,p2_complexity,eh,eh,stop,1
463,ll_0092,Jose Smith,p4_role,eh,eh,stop,1
464,ll_0092,Jose Smith,p5_fewshot,eh,eh,stop,1
465,ll_0093,Andrew Adams,p1_format,ws,ws,stop,1
466,ll_0093,Andrew Adams,p1_format_soft,ws,ws,stop,1
467,ll_0093,Andrew Adams,p2_complexity,ws,ws,stop,1
468,ll_0093,Andrew Adams,p4_role,ws,ws,stop,1
469,ll_0093,Andrew Adams,p5_fewshot,ws,ws,stop,1
470,ll_0094,Amy Scott,p1_format,yt,yt,stop,1
471,ll_0094,Amy Scott,p1_format_soft,yt,yt,stop,1
472,ll_0094,Amy Scott,p2_complexity,yt,yt,stop,1
473,ll_0094,Amy Scott,p4_role,yt,yt,stop,1
474,ll_0094,Amy Scott,p5_fewshot,yt,yt,stop,1
475,ll_0095,Susan Fernandez,p1_format,nz,nz,stop,1
476,ll_0095,Susan Fernandez,p1_format_soft,nz,nz,stop,1
477,ll_0095,Susan Fernandez,p2_complexity,nz,nz,stop,1
478,ll_0095,Susan Fernandez,p4_role,nz,nz,stop,1
479,ll_0095,Susan Fernandez,p5_fewshot,nz,nz,stop,1
480,ll_0096,Jose Jackson,p1_format,en,en,stop,1
481,ll_0096,Jose Jackson,p1_format_soft,en,en,stop,1
482,ll_0096,Jose Jackson,p2_complexity,en,en,stop,1
483,ll_0096,Jose Jackson,p4_role,en,en,stop,1
484,ll_0096,Jose Jackson,p5_fewshot,en,en,stop,1
485,ll_0097,William Aguilar,p1_format,mr,nr,stop,0
486,ll_0097,William Aguilar,p1_format_soft,mr,nr,stop,0
487,ll_0097,William Aguilar,p2_complexity,mr,nr,stop,0
488,ll_0097,William Aguilar,p4_role,mr,nr,stop,0
489,ll_0097,William Aguilar,p5_fewshot,mr,mr,stop,1
490,ll_0098,Lisa Smith,p1_format,ah,ah,stop,1
491,ll_0098,Lisa Smith,p1_format_soft,ah,ah,stop,1
492,ll_0098,Lisa Smith,p2_complexity,ah,ah,stop,1
493,ll_0098,Lisa Smith,p4_role,ah,ah,stop,1
494,ll_0098,Lisa Smith,p5_fewshot,ah,ah,stop,1
495,ll_0099,Katie Anderson,p1_format,en,en,stop,1
496,ll_0099,Katie Anderson,p1_format_soft,en,en,stop,1
497,ll_0099,Katie Anderson,p2_complexity,en,en,stop,1
498,ll_0099,Katie Anderson,p4_role,en,en,stop,1
499,ll_0099,Katie Anderson,p5_fewshot,en,en,stop,1
500,ll_0100,Alex Sanchez,p1_format,xz,xz,stop,1
501,ll_0100,Alex Sanchez,p1_format_soft,xz,xz,stop,1
502,ll_0100,Alex Sanchez,p2_complexity,xz,xz,stop,1
503,ll_0100,Alex Sanchez,p4_role,xz,xz,stop,1
504,ll_0100,Alex Sanchez,p5_fewshot,xz,xz,stop,1
505,ll_0101,Lauren White,p1_format,ne,ne,stop,1
506,ll_0101,Lauren White,p1_format_soft,ne,ne,stop,1
507,ll_0101,Lauren White,p2_complexity,ne,ne,stop,1
508,ll_0101,Lauren White,p4_role,ne,ne,stop,1
509,ll_0101,Lauren White,p5_fewshot,ne,ne,stop,1
510,ll_0102,Chris Thomas,p1_format,ss,ss,stop,1
511,ll_0102,Chris Thomas,p1_format_soft,ss,ss,stop,1
512,ll_0102,Chris Thomas,p2_complexity,ss,ss,stop,1
513,ll_0102,Chris Thomas,p4_role,ss,ss,stop,1
514,ll_0102,Chris Thomas,p5_fewshot,ss,ss,stop,1
515,ll_0103,Brenda Ortiz,p1_format,az,az,stop,1
516,ll_0103,Brenda Ortiz,p1_format_soft,az,az,stop,1
517,ll_0103,Brenda Ortiz,p2_complexity,az,az,stop,1
518,ll_0103,Brenda Ortiz,p4_role,az,az,stop,1
519,ll_0103,Brenda Ortiz,p5_fewshot,az,az,stop,1
520,ll_0104,Francisco Mitchell,p1_format,ol,ol,stop,1
521,ll_0104,Francisco Mitchell,p1_format_soft,ol,ol,stop,1
522,ll_0104,Francisco Mitchell,p2_complexity,ol,ol,stop,1
523,ll_0104,Francisco Mitchell,p4_role,ol,ol,stop,1
524,ll_0104,Francisco Mitchell,p5_fewshot,ol,ol,stop,1
525,ll_0105,Jason Rodriguez,p1_format,nz,nz,stop,1
526,ll_0105,Jason Rodriguez,p1_format_soft,nz,nz,stop,1
527,ll_0105,Jason Rodriguez,p2_complexity,nz,nz,stop,1
528,ll_0105,Jason Rodriguez,p4_role,nz,nz,stop,1
529,ll_0105,Jason Rodriguez,p5_fewshot,nz,nz,stop,1
530,ll_0106,Jason Nelson,p1_format,nn,nn,stop,1
531,ll_0106,Jason Nelson,p1_format_soft,nn,nn,stop,1
532,ll_0106,Jason Nelson,p2_complexity,nn,nn,stop,1
533,ll_0106,Jason Nelson,p4_role,nn,nn,stop,1
534,ll_0106,Jason Nelson,p5_fewshot,nn,nn,stop,1
535,ll_0107,Michael Davis,p1_format,ls,ls,stop,1
536,ll_0107,Michael Davis,p1_format_soft,ls,ls,stop,1
537,ll_0107,Michael Davis,p2_complexity,ls,ls,stop,1
538,ll_0107,Michael Davis,p4_role,ls,ls,stop,1
539,ll_0107,Michael Davis,p5_fewshot,ls,ls,stop,1
540,ll_0108,Nancy Thomas,p1_format,ys,ys,stop,1
541,ll_0108,Nancy Thomas,p1_format_soft,ys,ys,stop,1
542,ll_0108,Nancy Thomas,p2_complexity,ys,ys,stop,1
543,ll_0108,Nancy Thomas,p4_role,ys,ys,stop,1
544,ll_0108,Nancy Thomas,p5_fewshot,ys,ys,stop,1
545,ll_0109,Karen Smith,p1_format,nh,nh,stop,1
546,ll_0109,Karen Smith,p1_format_soft,nh,nh,stop,1
547,ll_0109,Karen Smith,p2_complexity,nh,nh,stop,1
548,ll_0109,Karen Smith,p4_role,nh,nh,stop,1
549,ll_0109,Karen Smith,p5_fewshot,nh,nh,stop,1
550,ll_0110,Ryan Sandoval,p1_format,nl,nl,stop,1
551,ll_0110,Ryan Sandoval,p1_format_soft,nl,nl,stop,1
552,ll_0110,Ryan Sandoval,p2_complexity,nl,nl,stop,1
553,ll_0110,Ryan Sandoval,p4_role,nl,nl,stop,1
554,ll_0110,Ryan Sandoval,p5_fewshot,nl,nl,stop,1
555,ll_0111,Carlos Green,p1_format,sn,sn,stop,1
556,ll_0111,Carlos Green,p1_format_soft,sn,sn,stop,1
557,ll_0111,Carlos Green,p2_complexity,sn,sn,stop,1
558,ll_0111,Carlos Green,p4_role,sn,sn,stop,1
559,ll_0111,Carlos Green,p5_fewshot,sn,sn,stop,1
560,ll_0112,Steve Kim,p1_format,em,em,stop,1
561,ll_0112,Steve Kim,p1_format_soft,em,em,stop,1
562,ll_0112,Steve Kim,p2_complexity,em,em,stop,1
563,ll_0112,Steve Kim,p4_role,em,em,stop,1
564,ll_0112,Steve Kim,p5_fewshot,em,em,stop,1
565,ll_0113,Kim Robinson,p1_format,mn,mn,stop,1
566,ll_0113,Kim Robinson,p1_format_soft,mn,mn,stop,1
567,ll_0113,Kim Robinson,p2_complexity,mn,mn,stop,1
568,ll_0113,Kim Robinson,p4_role,mn,mn,stop,1
569,ll_0113,Kim Robinson,p5_fewshot,mn,mn,stop,1
570,ll_0114,Patricia Sanchez,p1_format,az,az,stop,1
571,ll_0114,Patricia Sanchez,p1_format_soft,az,az,stop,1
572,ll_0114,Patricia Sanchez,p2_complexity,az,az,stop,1
573,ll_0114,Patricia Sanchez,p4_role,az,az,stop,1
574,ll_0114,Patricia Sanchez,p5_fewshot,az,az,stop,1
575,ll_0115,Cindy Harris,p1_format,ys,ys,stop,1
576,ll_0115,Cindy Harris,p1_format_soft,ys,ys,stop,1
577,ll_0115,Cindy Harris,p2_complexity,ys,ys,stop,1
578,ll_0115,Cindy Harris,p4_role,ys,ys,stop,1
579,ll_0115,Cindy Harris,p5_fewshot,ys,ys,stop,1
580,ll_0116,David Anderson,p1_format,dn,dn,stop,1
581,ll_0116,David Anderson,p1_format_soft,dn,dn,stop,1
582,ll_0116,David Anderson,p2_complexity,dn,dn,stop,1
583,ll_0116,David Anderson,p4_role,dn,dn,stop,1
584,ll_0116,David Anderson,p5_fewshot,dn,dn,stop,1
585,ll_0117,Elizabeth Santiago,p1_format,ho,ho,stop,1
586,ll_0117,Elizabeth Santiago,p1_format_soft,ho,ho,stop,1
587,ll_0117,Elizabeth Santiago,p2_complexity,ho,ho,stop,1
588,ll_0117,Elizabeth Santiago,p4_role,ho,ho,stop,1
589,ll_0117,Elizabeth Santiago,p5_fewshot,ho,ho,stop,1
590,ll_0118,Claudia Soto,p1_format,ao,ao,stop,1
591,ll_0118,Claudia Soto,p1_format_soft,ao,ao,stop,1
592,ll_0118,Claudia Soto,p2_complexity,ao,ao,stop,1
593,ll_0118,Claudia Soto,p4_role,ao,ao,stop,1
594,ll_0118,Claudia Soto,p5_fewshot,ao,ao,stop,1
595,ll_0119,Scott Mitchell,p1_format,tl,tl,stop,1
596,ll_0119,Scott Mitchell,p1_format_soft,tl,tl,stop,1
597,ll_0119,Scott Mitchell,p2_complexity,tl,tl,stop,1
598,ll_0119,Scott Mitchell,p4_role,tl,tl,stop,1
599,ll_0119,Scott Mitchell,p5_fewshot,tl,tl,stop,1
600,ll_0120,Jennifer Cruz,p1_format,rz,rz,stop,1
601,ll_0120,Jennifer Cruz,p1_format_soft,rz,rz,stop,1
602,ll_0120,Jennifer Cruz,p2_complexity,rz,rz,stop,1
603,ll_0120,Jennifer Cruz,p4_role,rz,rz,stop,1
604,ll_0120,Jennifer Cruz,p5_fewshot,rz,nz,stop,0
605,ll_0121,Sara Mejia,p1_format,aa,aa,stop,1
606,ll_0121,Sara Mejia,p1_format_soft,aa,aa,stop,1
607,ll_0121,Sara Mejia,p2_complexity,aa,aa,stop,1
608,ll_0121,Sara Mejia,p4_role,aa,aa,stop,1
609,ll_0121,Sara Mejia,p5_fewshot,aa,aa,stop,1
610,ll_0122,Robert Alvarez,p1_format,tz,tz,stop,1
611,ll_0122,Robert Alvarez,p1_format_soft,tz,tz,stop,1
612,ll_0122,Robert Alvarez,p2_complexity,tz,tz,stop,1
613,ll_0122,Robert Alvarez,p4_role,tz,tz,stop,1
614,ll_0122,Robert Alvarez,p5_fewshot,tz,tz,stop,1
615,ll_0123,Linda Santos,p1_format,as,as,stop,1
616,ll_0123,Linda Santos,p1_format_soft,as,as,stop,1
617,ll_0123,Linda Santos,p2_complexity,as,as,stop,1
618,ll_0123,Linda Santos,p4_role,as,as,stop,1
619,ll_0123,Linda Santos,p5_fewshot,as,as,stop,1
620,ll_0124,Mary Maldonado,p1_format,yo,yo,stop,1
621,ll_0124,Mary Maldonado,p1_format_soft,yo,yo,stop,1
622,ll_0124,Mary Maldonado,p2_complexity,yo,yo,stop,1
623,ll_0124,Mary Maldonado,p4_role,yo,yo,stop,1
624,ll_0124,Mary Maldonado,p5_fewshot,yo,yo,stop,1
625,ll_0125,Karen Rivera,p1_format,na,na,stop,1
626,ll_0125,Karen Rivera,p1_format_soft,na,na,stop,1
627,ll_0125,Karen Rivera,p2_complexity,na,na,stop,1
628,ll_0125,Karen Rivera,p4_role,na,na,stop,1
629,ll_0125,Karen Rivera,p5_fewshot,na,na,stop,1
630,ll_0126,Brenda King,p1_format,ag,ag,stop,1
631,ll_0126,Brenda King,p1_format_soft,ag,ag,stop,1
632,ll_0126,Brenda King,p2_complexity,ag,ag,stop,1
633,ll_0126,Brenda King,p4_role,ag,ag,stop,1
634,ll_0126,Brenda King,p5_fewshot,ag,ag,stop,1
635,ll_0127,Kim Gomez,p1_format,mz,mz,stop,1
636,ll_0127,Kim Gomez,p1_format_soft,mz,mz,stop,1
637,ll_0127,Kim Gomez,p2_complexity,mz,mz,stop,1
638,ll_0127,Kim Gomez,p4_role,mz,mz,stop,1
639,ll_0127,Kim Gomez,p5_fewshot,mz,mz,stop,1
640,ll_0128,Brandon Maldonado,p1_format,no,no,stop,1
641,ll_0128,Brandon Maldonado,p1_format_soft,no,no,stop,1
642,ll_0128,Brandon Maldonado,p2_complexity,no,no,stop,1
643,ll_0128,Brandon Maldonado,p4_role,no,no,stop,1
644,ll_0128,Brandon Maldonado,p5_fewshot,no,no,stop,1
645,ll_0129,Lauren Torres,p1_format,ns,ns,stop,1
646,ll_0129,Lauren Torres,p1_format_soft,ns,ns,stop,1
647,ll_0129,Lauren Torres,p2_complexity,ns,ns,stop,1
648,ll_0129,Lauren Torres,p4_role,ns,ns,stop,1
649,ll_0129,Lauren Torres,p5_fewshot,ns,ns,stop,1
650,ll_0130,Emily Scott,p1_format,yt,yt,stop,1
651,ll_0130,Emily Scott,p1_format_soft,yt,yt,stop,1
652,ll_0130,Emily Scott,p2_complexity,yt,yt,stop,1
653,ll_0130,Emily Scott,p4_role,yt,yt,stop,1
654,ll_0130,Emily Scott,p5_fewshot,yt,yt,stop,1
655,ll_0131,Nick Gomez,p1_format,kz,kz,stop,1
656,ll_0131,Nick Gomez,p1_format_soft,kz,kz,stop,1
657,ll_0131,Nick Gomez,p2_complexity,kz,kz,stop,1
658,ll_0131,Nick Gomez,p4_role,kz,kz,stop,1
659,ll_0131,Nick Gomez,p5_fewshot,kz,kz,stop,1
660,ll_0132,Karen Patel,p1_format,nl,nl,stop,1
661,ll_0132,Karen Patel,p1_format_soft,nl,nl,stop,1
662,ll_0132,Karen Patel,p2_complexity,nl,nl,stop,1
663,ll_0132,Karen Patel,p4_role,nl,nl,stop,1
664,ll_0132,Karen Patel,p5_fewshot,nl,nl,stop,1
665,ll_0133,James Torres,p1_format,ss,ss,stop,1
666,ll_0133,James Torres,p1_format_soft,ss,ss,stop,1
667,ll_0133,James Torres,p2_complexity,ss,ss,stop,1
668,ll_0133,James Torres,p4_role,ss,ss,stop,1
669,ll_0133,James Torres,p5_fewshot,ss,ss,stop,1
670,ll_0134,Sandra Moore,p1_format,ae,ae,stop,1
671,ll_0134,Sandra Moore,p1_format_soft,ae,ae,stop,1
672,ll_0134,Sandra Moore,p2_complexity,ae,ae,stop,1
673,ll_0134,Sandra Moore,p4_role,ae,ae,stop,1
674,ll_0134,Sandra Moore,p5_fewshot,ae,ae,stop,1
675,ll_0135,Angel Cruz,p1_format,lz,lz,stop,1
676,ll_0135,Angel Cruz,p1_format_soft,lz,lz,stop,1
677,ll_0135,Angel Cruz,p2_complexity,lz,lz,stop,1
678,ll_0135,Angel Cruz,p4_role,lz,lz,stop,1
679,ll_0135,Angel Cruz,p5_fewshot,lz,lz,stop,1
680,ll_0136,Steven Vazquez,p1_format,nz,nz,stop,1
681,ll_0136,Steven Vazquez,p1_format_soft,nz,nz,stop,1
682,ll_0136,Steven Vazquez,p2_complexity,nz,nz,stop,1
683,ll_0136,Steven Vazquez,p4_role,nz,nz,stop,1
684,ll_0136,Steven Vazquez,p5_fewshot,nz,nz,stop,1
685,ll_0137,Ashley Green,p1_format,yn,yn,stop,1
686,ll_0137,Ashley Green,p1_format_soft,yn,yn,stop,1
687,ll_0137,Ashley Green,p2_complexity,yn,yn,stop,1
688,ll_0137,Ashley Green,p4_role,yn,yn,stop,1
689,ll_0137,Ashley Green,p5_fewshot,yn,yn,stop,1
690,ll_0138,Diana Ramos,p1_format,as,as,stop,1
691,ll_0138,Diana Ramos,p1_format_soft,as,as,stop,1
692,ll_0138,Diana Ramos,p2_complexity,as,as,stop,1
693,ll_0138,Diana Ramos,p4_role,as,as,stop,1
694,ll_0138,Diana Ramos,p5_fewshot,as,as,stop,1
695,ll_0139,Jesus Kim,p1_format,sm,sm,stop,1
696,ll_0139,Jesus Kim,p1_format_soft,sm,sm,stop,1
697,ll_0139,Jesus Kim,p2_complexity,sm,sm,stop,1
698,ll_0139,Jesus Kim,p4_role,sm,sm,stop,1
699,ll_0139,Jesus Kim,p5_fewshot,sm,sm,stop,1
700,ll_0140,Mary Kim,p1_format,ym,ym,stop,1
701,ll_0140,Mary Kim,p1_format_soft,ym,ym,stop,1
702,ll_0140,Mary Kim,p2_complexity,ym,ym,stop,1
703,ll_0140,Mary Kim,p4_role,ym,ym,stop,1
704,ll_0140,Mary Kim,p5_fewshot,ym,ym,stop,1
705,ll_0141,Manuel Williams,p1_format,ls,ls,stop,1
706,ll_0141,Manuel Williams,p1_format_soft,ls,ls,stop,1
707,ll_0141,Manuel Williams,p2_complexity,ls,ls,stop,1
708,ll_0141,Manuel Williams,p4_role,ls,ls,stop,1
709,ll_0141,Manuel Williams,p5_fewshot,ls,ls,stop,1
710,ll_0142,Rosa Lewis,p1_format,as,as,stop,1
711,ll_0142,Rosa Lewis,p1_format_soft,as,as,stop,1
712,ll_0142,Rosa Lewis,p2_complexity,as,as,stop,1
713,ll_0142,Rosa Lewis,p4_role,as,as,stop,1
714,ll_0142,Rosa Lewis,p5_fewshot,as,as,stop,1
715,ll_0143,Steve Khan,p1_format,en,en,stop,1
716,ll_0143,Steve Khan,p1_format_soft,en,en,stop,1
717,ll_0143,Steve Khan,p2_complexity,en,en,stop,1
718,ll_0143,Steve Khan,p4_role,en,en,stop,1
719,ll_0143,Steve Khan,p5_fewshot,en,en,stop,1
720,ll_0144,Joe Harris,p1_format,es,es,stop,1
721,ll_0144,Joe Harris,p1_format_soft,es,es,stop,1
722,ll_0144,Joe Harris,p2_complexity,es,es,stop,1
723,ll_0144,Joe Harris,p4_role,es,es,stop,1
724,ll_0144,Joe Harris,p5_fewshot,es,es,stop,1
725,ll_0145,Manuel Miller,p1_format,lr,lr,stop,1
726,ll_0145,Manuel Miller,p1_format_soft,lr,lr,stop,1
727,ll_0145,Manuel Miller,p2_complexity,lr,lr,stop,1
728,ll_0145,Manuel Miller,p4_role,lr,lr,stop,1
729,ll_0145,Manuel Miller,p5_fewshot,lr,lr,stop,1
730,ll_0146,Nancy Morales,p1_format,ys,ys,stop,1
731,ll_0146,Nancy Morales,p1_format_soft,ys,ys,stop,1
732,ll_0146,Nancy Morales,p2_complexity,ys,ys,stop,1
733,ll_0146,Nancy Morales,p4_role,ys,ys,stop,1
734,ll_0146,Nancy Morales,p5_fewshot,ys,ys,stop,1
735,ll_0147,Tony Johnson,p1_format,yn,yn,stop,1
736,ll_0147,Tony Johnson,p1_format_soft,yn,yn,stop,1
737,ll_0147,Tony Johnson,p2_complexity,yn,yn,stop,1
738,ll_0147,Tony Johnson,p4_role,yn,yn,stop,1
739,ll_0147,Tony Johnson,p5_fewshot,yn,yn,stop,1
740,ll_0148,Mario Lewis,p1_format,os,os,stop,1
741,ll_0148,Mario Lewis,p1_format_soft,os,os,stop,1
742,ll_0148,Mario Lewis,p2_complexity,os,os,stop,1
743,ll_0148,Mario Lewis,p4_role,os,os,stop,1
744,ll_0148,Mario Lewis,p5_fewshot,os,os,stop,1
745,ll_0149,Nick Ramirez,p1_format,kz,kz,stop,1
746,ll_0149,Nick Ramirez,p1_format_soft,kz,kz,stop,1
747,ll_0149,Nick Ramirez,p2_complexity,kz,kz,stop,1
748,ll_0149,Nick Ramirez,p4_role,kz,kz,stop,1
749,ll_0149,Nick Ramirez,p5_fewshot,kz,kz,stop,1
750,ll_0150,Nancy Rivera,p1_format,ya,ya,stop,1
751,ll_0150,Nancy Rivera,p1_format_soft,ya,ya,stop,1
752,ll_0150,Nancy Rivera,p2_complexity,ya,ya,stop,1
753,ll_0150,Nancy Rivera,p4_role,ya,ya,stop,1
754,ll_0150,Nancy Rivera,p5_fewshot,ya,ya,stop,1
755,ll_0151,Amy Perez,p1_format,yz,yz,stop,1
756,ll_0151,Amy Perez,p1_format_soft,yz,yz,stop,1
757,ll_0151,Amy Perez,p2_complexity,yz,yz,stop,1
758,ll_0151,Amy Perez,p4_role,yz,yz,stop,1
759,ll_0151,Amy Perez,p5_fewshot,yz,yz,stop,1
760,ll_0152,Christina Williams,p1_format,as,as,stop,1
761,ll_0152,Christina Williams,p1_format_soft,as,as,stop,1
762,ll_0152,Christina Williams,p2_complexity,as,as,stop,1
763,ll_0152,Christina Williams,p4_role,as,as,stop,1
764,ll_0152,Christina Williams,p5_fewshot,as,as,stop,1
765,ll_0153,Ryan Luna,p1_format,na,na,stop,1
766,ll_0153,Ryan Luna,p1_format_soft,na,na,stop,1
767,ll_0153,Ryan Luna,p2_complexity,na,na,stop,1
768,ll_0153,Ryan Luna,p4_role,na,na,stop,1
769,ll_0153,Ryan Luna,p5_fewshot,na,na,stop,1
770,ll_0154,Mike Harris,p1_format,es,es,stop,1
771,ll_0154,Mike Harris,p1_format_soft,es,es,stop,1
772,ll_0154,Mike Harris,p2_complexity,es,es,stop,1
773,ll_0154,Mike Harris,p4_role,es,es,stop,1
774,ll_0154,Mike Harris,p5_fewshot,es,es,stop,1
775,ll_0155,Julie Diaz,p1_format,ez,ez,stop,1
776,ll_0155,Julie Diaz,p1_format_soft,ez,ez,stop,1
777,ll_0155,Julie Diaz,p2_complexity,ez,ez,stop,1
778,ll_0155,Julie Diaz,p4_role,ez,ez,stop,1
779,ll_0155,Julie Diaz,p5_fewshot,ez,ez,stop,1
780,ll_0156,Antonio Perez,p1_format,oz,oz,stop,1
781,ll_0156,Antonio Perez,p1_format_soft,oz,oz,stop,1
782,ll_0156,Antonio Perez,p2_complexity,oz,oz,stop,1
783,ll_0156,Antonio Perez,p4_role,oz,oz,stop,1
784,ll_0156,Antonio Perez,p5_fewshot,oz,oz,stop,1
785,ll_0157,Mark Castillo,p1_format,ko,ko,stop,1
786,ll_0157,Mark Castillo,p1_format_soft,ko,ko,stop,1
787,ll_0157,Mark Castillo,p2_complexity,ko,ko,stop,1
788,ll_0157,Mark Castillo,p4_role,ko,ko,stop,1
789,ll_0157,Mark Castillo,p5_fewshot,ko,ko,stop,1
790,ll_0158,Kim Lewis,p1_format,ms,ms,stop,1
791,ll_0158,Kim Lewis,p1_format_soft,ms,ms,stop,1
792,ll_0158,Kim Lewis,p2_complexity,ms,ms,stop,1
793,ll_0158,Kim Lewis,p4_role,ms,ms,stop,1
794,ll_0158,Kim Lewis,p5_fewshot,ms,ms,stop,1
795,ll_0159,Kevin Johnson,p1_format,nn,nn,stop,1
796,ll_0159,Kevin Johnson,p1_format_soft,nn,nn,stop,1
797,ll_0159,Kevin Johnson,p2_complexity,nn,nn,stop,1
798,ll_0159,Kevin Johnson,p4_role,nn,nn,stop,1
799,ll_0159,Kevin Johnson,p5_fewshot,nn,nn,stop,1
800,ll_0160,Ashley Gonzalez,p1_format,yz,yz,stop,1
801,ll_0160,Ashley Gonzalez,p1_format_soft,yz,yz,stop,1
802,ll_0160,Ashley Gonzalez,p2_complexity,yz,yz,stop,1
803,ll_0160,Ashley Gonzalez,p4_role,yz,yz,stop,1
804,ll_0160,Ashley Gonzalez,p5_fewshot,yz,yz,stop,1
805,ll_0161,Anna Medina,p1_format,aa,aa,stop,1
806,ll_0161,Anna Medina,p1_format_soft,aa,aa,stop,1
807,ll_0161,Anna Medina,p2_complexity,aa,aa,stop,1
808,ll_0161,Anna Medina,p4_role,aa,aa,stop,1
809,ll_0161,Anna Medina,p5_fewshot,aa,aa,stop,1
810,ll_0162,Jason Robinson,p1_format,nn,nn,stop,1
811,ll_0162,Jason Robinson,p1_format_soft,nn,nn,stop,1
812,ll_0162,Jason Robinson,p2_complexity,nn,nn,stop,1
813,ll_0162,Jason Robinson,p4_role,nn,nn,stop,1
814,ll_0162,Jason Robinson,p5_fewshot,nn,nn,stop,1
815,ll_0163,Manuel Thomas,p1_format,ls,ls,stop,1
816,ll_0163,Manuel Thomas,p1_format_soft,ls,ls,stop,1
817,ll_0163,Manuel Thomas,p2_complexity,ls,ls,stop,1
818,ll_0163,Manuel Thomas,p4_role,ls,ls,stop,1
819,ll_0163,Manuel Thomas,p5_fewshot,ls,ls,stop,1
820,ll_0164,Matt Vazquez,p1_format,tz,tz,stop,1
821,ll_0164,Matt Vazquez,p1_format_soft,tz,tz,stop,1
822,ll_0164,Matt Vazquez,p2_complexity,tz,tz,stop,1
823,ll_0164,Matt Vazquez,p4_role,tz,tz,stop,1
824,ll_0164,Matt Vazquez,p5_fewshot,tz,tz,stop,1
825,ll_0165,Jennifer Rodriguez,p1_format,rz,rz,stop,1
826,ll_0165,Jennifer Rodriguez,p1_format_soft,rz,rz,stop,1
827,ll_0165,Jennifer Rodriguez,p2_complexity,rz,rz,stop,1
828,ll_0165,Jennifer Rodriguez,p4_role,rz,rz,stop,1
829,ll_0165,Jennifer Rodriguez,p5_fewshot,rz,rz,stop,1
830,ll_0166,Victor Hernandez,p1_format,rz,rz,stop,1
831,ll_0166,Victor Hernandez,p1_format_soft,rz,rz,stop,1
832,ll_0166,Victor Hernandez,p2_complexity,rz,rz,stop,1
833,ll_0166,Victor Hernandez,p4_role,rz,rz,stop,1
834,ll_0166,Victor Hernandez,p5_fewshot,rz,rz,stop,1
