custom_id,question_id,arc_id,answerKey,predicted,correct,parse_method,raw_response,perturbation_type
365,73,Mercury_SC_400059,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
366,73,Mercury_SC_400059,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
367,73,Mercury_SC_400059,D,D,1,heuristic,D,p2_complexity
368,73,Mercury_SC_400059,D,D,1,heuristic,D,p4_role
369,73,Mercury_SC_400059,D,D,1,heuristic,Answer: D,p5_fewshot
370,74,Mercury_7044328,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
371,74,Mercury_7044328,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
372,74,Mercury_7044328,D,D,1,heuristic,D,p2_complexity
373,74,Mercury_7044328,D,D,1,heuristic,D,p4_role
374,74,Mercury_7044328,D,D,1,heuristic,Answer: D,p5_fewshot
375,75,MEA_2010_8_1,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
376,75,MEA_2010_8_1,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
377,75,MEA_2010_8_1,A,A,1,heuristic,A,p2_complexity
378,75,MEA_2010_8_1,A,A,1,heuristic,A,p4_role
379,75,MEA_2010_8_1,A,A,1,heuristic,Answer: A,p5_fewshot
380,76,Mercury_414099,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
381,76,Mercury_414099,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
382,76,Mercury_414099,B,B,1,heuristic,B,p2_complexity
383,76,Mercury_414099,B,B,1,heuristic,B,p4_role
384,76,Mercury_414099,B,B,1,heuristic,B,p5_fewshot
385,77,Mercury_410807,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
386,77,Mercury_410807,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
387,77,Mercury_410807,B,B,1,heuristic,B,p2_complexity
388,77,Mercury_410807,B,B,1,heuristic,B,p4_role
389,77,Mercury_410807,B,B,1,heuristic,B,p5_fewshot
390,78,Mercury_403234,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
391,78,Mercury_403234,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
392,78,Mercury_403234,B,B,1,heuristic,B,p2_complexity
393,78,Mercury_403234,B,B,1,heuristic,B,p4_role
394,78,Mercury_403234,B,B,1,heuristic,Answer: B,p5_fewshot
395,79,Mercury_7011323,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
396,79,Mercury_7011323,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
397,79,Mercury_7011323,A,A,1,heuristic,A,p2_complexity
398,79,Mercury_7011323,A,A,1,heuristic,A,p4_role
399,79,Mercury_7011323,A,A,1,heuristic,A,p5_fewshot
400,80,Mercury_7109463,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
401,80,Mercury_7109463,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
402,80,Mercury_7109463,D,D,1,heuristic,D,p2_complexity
403,80,Mercury_7109463,D,D,1,heuristic,D,p4_role
404,80,Mercury_7109463,D,D,1,heuristic,D,p5_fewshot
405,81,Mercury_SC_401277,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
406,81,Mercury_SC_401277,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
407,81,Mercury_SC_401277,C,C,1,heuristic,C,p2_complexity
408,81,Mercury_SC_401277,C,C,1,heuristic,C,p4_role
409,81,Mercury_SC_401277,C,C,1,heuristic,C,p5_fewshot
410,82,MCAS_2005_5_25,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
411,82,MCAS_2005_5_25,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
412,82,MCAS_2005_5_25,C,C,1,heuristic,C,p2_complexity
413,82,MCAS_2005_5_25,C,C,1,heuristic,C,p4_role
414,82,MCAS_2005_5_25,C,C,1,heuristic,Answer: C,p5_fewshot
415,83,Mercury_SC_401272,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
416,83,Mercury_SC_401272,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
417,83,Mercury_SC_401272,D,D,1,heuristic,D,p2_complexity
418,83,Mercury_SC_401272,D,D,1,heuristic,D,p4_role
419,83,Mercury_SC_401272,D,D,1,heuristic,Answer: D,p5_fewshot
420,84,Mercury_7103600,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
421,84,Mercury_7103600,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
422,84,Mercury_7103600,D,D,1,heuristic,D,p2_complexity
423,84,Mercury_7103600,D,D,1,heuristic,D,p4_role
424,84,Mercury_7103600,D,D,1,heuristic,D,p5_fewshot
425,85,MDSA_2009_8_2,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
426,85,MDSA_2009_8_2,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
427,85,MDSA_2009_8_2,A,A,1,heuristic,A,p2_complexity
428,85,MDSA_2009_8_2,A,A,1,heuristic,A,p4_role
429,85,MDSA_2009_8_2,A,A,1,heuristic,Answer: A,p5_fewshot
430,86,Mercury_7127943,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
431,86,Mercury_7127943,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
432,86,Mercury_7127943,A,A,1,heuristic,A,p2_complexity
433,86,Mercury_7127943,A,A,1,heuristic,A,p4_role
434,86,Mercury_7127943,A,A,1,heuristic,A,p5_fewshot
435,87,ACTAAP_2009_7_8,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
436,87,ACTAAP_2009_7_8,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
437,87,ACTAAP_2009_7_8,D,C,0,heuristic,C,p2_complexity
438,87,ACTAAP_2009_7_8,D,D,1,heuristic,D,p4_role
439,87,ACTAAP_2009_7_8,D,D,1,heuristic,D,p5_fewshot
440,88,MCAS_2006_9_43,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
441,88,MCAS_2006_9_43,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
442,88,MCAS_2006_9_43,C,C,1,heuristic,C,p2_complexity
443,88,MCAS_2006_9_43,C,C,1,heuristic,C,p4_role
444,88,MCAS_2006_9_43,C,C,1,heuristic,C,p5_fewshot
445,89,Mercury_7252088,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
446,89,Mercury_7252088,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
447,89,Mercury_7252088,C,C,1,heuristic,C,p2_complexity
448,89,Mercury_7252088,C,C,1,heuristic,C,p4_role
449,89,Mercury_7252088,C,C,1,heuristic,Answer: C,p5_fewshot
450,90,Mercury_7084665,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
451,90,Mercury_7084665,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
452,90,Mercury_7084665,A,A,1,heuristic,A,p2_complexity
453,90,Mercury_7084665,A,A,1,heuristic,A,p4_role
454,90,Mercury_7084665,A,A,1,heuristic,A,p5_fewshot
455,91,FCAT_2008_5_2,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
456,91,FCAT_2008_5_2,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
457,91,FCAT_2008_5_2,D,D,1,heuristic,D,p2_complexity
458,91,FCAT_2008_5_2,D,D,1,heuristic,D,p4_role
459,91,FCAT_2008_5_2,D,D,1,heuristic,D,p5_fewshot
460,92,Mercury_SC_414041,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
461,92,Mercury_SC_414041,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
462,92,Mercury_SC_414041,D,D,1,heuristic,D,p2_complexity
463,92,Mercury_SC_414041,D,D,1,heuristic,D,p4_role
464,92,Mercury_SC_414041,D,D,1,heuristic,D,p5_fewshot
465,93,MCAS_2014_8_20,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
466,93,MCAS_2014_8_20,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
467,93,MCAS_2014_8_20,A,A,1,heuristic,A,p2_complexity
468,93,MCAS_2014_8_20,A,A,1,heuristic,A,p4_role
469,93,MCAS_2014_8_20,A,A,1,heuristic,A,p5_fewshot
470,94,Mercury_SC_401116,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
471,94,Mercury_SC_401116,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
472,94,Mercury_SC_401116,B,B,1,heuristic,B,p2_complexity
473,94,Mercury_SC_401116,B,B,1,heuristic,B,p4_role
474,94,Mercury_SC_401116,B,B,1,heuristic,B,p5_fewshot
475,95,Mercury_7064680,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
476,95,Mercury_7064680,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
477,95,Mercury_7064680,C,C,1,heuristic,C,p2_complexity
478,95,Mercury_7064680,C,C,1,heuristic,C,p4_role
479,95,Mercury_7064680,C,C,1,heuristic,Answer: C,p5_fewshot
480,96,Mercury_7211680,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
481,96,Mercury_7211680,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
482,96,Mercury_7211680,C,C,1,heuristic,C,p2_complexity
483,96,Mercury_7211680,C,C,1,heuristic,C,p4_role
484,96,Mercury_7211680,C,C,1,heuristic,Answer: C,p5_fewshot
485,97,Mercury_180373,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
486,97,Mercury_180373,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
487,97,Mercury_180373,B,B,1,heuristic,B,p2_complexity
488,97,Mercury_180373,B,B,1,heuristic,B,p4_role
489,97,Mercury_180373,B,B,1,heuristic,Answer: B,p5_fewshot
490,98,Mercury_7216248,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
491,98,Mercury_7216248,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
492,98,Mercury_7216248,B,B,1,heuristic,B,p2_complexity
493,98,Mercury_7216248,B,B,1,heuristic,B,p4_role
494,98,Mercury_7216248,B,B,1,heuristic,B,p5_fewshot
495,99,Mercury_SC_417677,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
496,99,Mercury_SC_417677,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
497,99,Mercury_SC_417677,B,B,1,heuristic,B,p2_complexity
498,99,Mercury_SC_417677,B,B,1,heuristic,B,p4_role
499,99,Mercury_SC_417677,B,B,1,heuristic,Answer: B,p5_fewshot
500,100,Mercury_7221655,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
501,100,Mercury_7221655,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
502,100,Mercury_7221655,C,C,1,heuristic,C,p2_complexity
503,100,Mercury_7221655,C,C,1,heuristic,C,p4_role
504,100,Mercury_7221655,C,C,1,heuristic,Answer: C,p5_fewshot
505,101,MCAS_2006_9_12,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
506,101,MCAS_2006_9_12,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
507,101,MCAS_2006_9_12,D,D,1,heuristic,D,p2_complexity
508,101,MCAS_2006_9_12,D,D,1,heuristic,D,p4_role
509,101,MCAS_2006_9_12,D,D,1,heuristic,D,p5_fewshot
510,102,MCAS_2004_9_2,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
511,102,MCAS_2004_9_2,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
512,102,MCAS_2004_9_2,A,A,1,heuristic,A,p2_complexity
513,102,MCAS_2004_9_2,A,A,1,heuristic,A,p4_role
514,102,MCAS_2004_9_2,A,A,1,heuristic,Answer: A,p5_fewshot
515,103,Mercury_180005,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
516,103,Mercury_180005,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
517,103,Mercury_180005,B,B,1,heuristic,B,p2_complexity
518,103,Mercury_180005,B,B,1,heuristic,B,p4_role
519,103,Mercury_180005,B,B,1,heuristic,B,p5_fewshot
520,104,Mercury_7071523,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
521,104,Mercury_7071523,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
522,104,Mercury_7071523,C,C,1,heuristic,C,p2_complexity
523,104,Mercury_7071523,C,C,1,heuristic,C,p4_role
524,104,Mercury_7071523,C,C,1,heuristic,Answer: C,p5_fewshot
525,105,Mercury_7263375,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
526,105,Mercury_7263375,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
527,105,Mercury_7263375,B,B,1,heuristic,B,p2_complexity
528,105,Mercury_7263375,B,B,1,heuristic,B,p4_role
529,105,Mercury_7263375,B,B,1,heuristic,B,p5_fewshot
530,106,TIMSS_2011_8_pg102,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
531,106,TIMSS_2011_8_pg102,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
532,106,TIMSS_2011_8_pg102,D,D,1,heuristic,D,p2_complexity
533,106,TIMSS_2011_8_pg102,D,D,1,heuristic,D,p4_role
534,106,TIMSS_2011_8_pg102,D,D,1,heuristic,D,p5_fewshot
535,107,Mercury_406550,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
536,107,Mercury_406550,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
537,107,Mercury_406550,B,B,1,heuristic,B,p2_complexity
538,107,Mercury_406550,B,B,1,heuristic,B,p4_role
539,107,Mercury_406550,B,B,1,heuristic,Answer: B,p5_fewshot
540,108,Mercury_SC_400057,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
541,108,Mercury_SC_400057,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
542,108,Mercury_SC_400057,D,D,1,heuristic,D,p2_complexity
543,108,Mercury_SC_400057,D,D,1,heuristic,D,p4_role
544,108,Mercury_SC_400057,D,D,1,heuristic,D,p5_fewshot
545,109,TAKS_2009_5_26,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
546,109,TAKS_2009_5_26,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
547,109,TAKS_2009_5_26,A,A,1,heuristic,A,p2_complexity
548,109,TAKS_2009_5_26,A,A,1,heuristic,A,p4_role
549,109,TAKS_2009_5_26,A,A,1,heuristic,A,p5_fewshot
550,110,LEAP_2007_8_10417,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
551,110,LEAP_2007_8_10417,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
552,110,LEAP_2007_8_10417,A,A,1,heuristic,A,p2_complexity
553,110,LEAP_2007_8_10417,A,A,1,heuristic,A,p4_role
554,110,LEAP_2007_8_10417,A,A,1,heuristic,A,p5_fewshot
555,111,Mercury_7027405,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
556,111,Mercury_7027405,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
557,111,Mercury_7027405,A,A,1,heuristic,A,p2_complexity
558,111,Mercury_7027405,A,A,1,heuristic,A,p4_role
559,111,Mercury_7027405,A,A,1,heuristic,A,p5_fewshot
560,112,Mercury_7058415,A,A,1,json,"{""answer"": ""A""}",p1_format
561,112,Mercury_7058415,A,B,0,json,"{""answer"": ""B""}",p1_format_soft
562,112,Mercury_7058415,A,A,1,heuristic,A,p2_complexity
563,112,Mercury_7058415,A,B,0,heuristic,B,p4_role
564,112,Mercury_7058415,A,A,1,heuristic,Answer: A,p5_fewshot
565,113,Mercury_7215828,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
566,113,Mercury_7215828,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
567,113,Mercury_7215828,A,A,1,heuristic,A,p2_complexity
568,113,Mercury_7215828,A,A,1,heuristic,A,p4_role
569,113,Mercury_7215828,A,A,1,heuristic,Answer: A,p5_fewshot
570,114,Mercury_7064575,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
571,114,Mercury_7064575,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
572,114,Mercury_7064575,B,B,1,heuristic,B,p2_complexity
573,114,Mercury_7064575,B,B,1,heuristic,B,p4_role
574,114,Mercury_7064575,B,B,1,heuristic,Answer: B,p5_fewshot
575,115,Mercury_7097493,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
576,115,Mercury_7097493,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
577,115,Mercury_7097493,D,D,1,heuristic,D,p2_complexity
578,115,Mercury_7097493,D,D,1,heuristic,D,p4_role
579,115,Mercury_7097493,D,D,1,heuristic,D,p5_fewshot
580,116,AKDE&ED_2008_8_47,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
581,116,AKDE&ED_2008_8_47,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
582,116,AKDE&ED_2008_8_47,B,B,1,heuristic,B,p2_complexity
583,116,AKDE&ED_2008_8_47,B,B,1,heuristic,B,p4_role
584,116,AKDE&ED_2008_8_47,B,B,1,heuristic,B,p5_fewshot
585,117,Mercury_405136,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
586,117,Mercury_405136,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
587,117,Mercury_405136,C,C,1,heuristic,C,p2_complexity
588,117,Mercury_405136,C,C,1,heuristic,C,p4_role
589,117,Mercury_405136,C,C,1,heuristic,C,p5_fewshot
590,118,Mercury_415086,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
591,118,Mercury_415086,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
592,118,Mercury_415086,D,D,1,heuristic,D,p2_complexity
593,118,Mercury_415086,D,D,1,heuristic,D,p4_role
594,118,Mercury_415086,D,D,1,heuristic,D,p5_fewshot
595,119,Mercury_7228725,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
596,119,Mercury_7228725,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
597,119,Mercury_7228725,C,C,1,heuristic,C,p2_complexity
598,119,Mercury_7228725,C,C,1,heuristic,C,p4_role
599,119,Mercury_7228725,C,C,1,heuristic,Answer: C,p5_fewshot
600,120,Mercury_7201740,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
601,120,Mercury_7201740,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
602,120,Mercury_7201740,A,A,1,heuristic,A,p2_complexity
603,120,Mercury_7201740,A,A,1,heuristic,A,p4_role
604,120,Mercury_7201740,A,A,1,heuristic,Answer: A,p5_fewshot
605,121,NYSEDREGENTS_2010_4_4,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
606,121,NYSEDREGENTS_2010_4_4,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
607,121,NYSEDREGENTS_2010_4_4,A,A,1,heuristic,A,p2_complexity
608,121,NYSEDREGENTS_2010_4_4,A,A,1,heuristic,A,p4_role
609,121,NYSEDREGENTS_2010_4_4,A,A,1,heuristic,A,p5_fewshot
610,122,MEAP_2005_8_21,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
611,122,MEAP_2005_8_21,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
612,122,MEAP_2005_8_21,D,D,1,heuristic,D,p2_complexity
613,122,MEAP_2005_8_21,D,D,1,heuristic,D,p4_role
614,122,MEAP_2005_8_21,D,D,1,heuristic,D,p5_fewshot
615,123,Mercury_7026355,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
616,123,Mercury_7026355,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
617,123,Mercury_7026355,A,A,1,heuristic,A,p2_complexity
618,123,Mercury_7026355,A,A,1,heuristic,A,p4_role
619,123,Mercury_7026355,A,A,1,heuristic,Answer: A,p5_fewshot
620,124,Mercury_7249708,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
621,124,Mercury_7249708,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
622,124,Mercury_7249708,B,B,1,heuristic,B,p2_complexity
623,124,Mercury_7249708,B,B,1,heuristic,B,p4_role
624,124,Mercury_7249708,B,B,1,heuristic,Answer: B,p5_fewshot
625,125,Mercury_7107170,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
626,125,Mercury_7107170,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
627,125,Mercury_7107170,D,D,1,heuristic,D,p2_complexity
628,125,Mercury_7107170,D,D,1,heuristic,D,p4_role
629,125,Mercury_7107170,D,D,1,heuristic,Answer: D,p5_fewshot
630,126,Mercury_183820,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
631,126,Mercury_183820,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
632,126,Mercury_183820,A,A,1,heuristic,A,p2_complexity
633,126,Mercury_183820,A,A,1,heuristic,A,p4_role
634,126,Mercury_183820,A,A,1,heuristic,Answer: A,p5_fewshot
635,127,Mercury_SC_401357,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
636,127,Mercury_SC_401357,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
637,127,Mercury_SC_401357,B,B,1,heuristic,B,p2_complexity
638,127,Mercury_SC_401357,B,B,1,heuristic,B,p4_role
639,127,Mercury_SC_401357,B,B,1,heuristic,Answer: B,p5_fewshot
640,128,NYSEDREGENTS_2008_8_11,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
641,128,NYSEDREGENTS_2008_8_11,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
642,128,NYSEDREGENTS_2008_8_11,D,D,1,heuristic,D,p2_complexity
643,128,NYSEDREGENTS_2008_8_11,D,D,1,heuristic,D,p4_role
644,128,NYSEDREGENTS_2008_8_11,D,D,1,heuristic,Answer: D,p5_fewshot
645,129,Mercury_416650,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
646,129,Mercury_416650,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
647,129,Mercury_416650,C,C,1,heuristic,C,p2_complexity
648,129,Mercury_416650,C,C,1,heuristic,C,p4_role
649,129,Mercury_416650,C,C,1,heuristic,C,p5_fewshot
650,130,NCEOGA_2013_5_20,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
651,130,NCEOGA_2013_5_20,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
652,130,NCEOGA_2013_5_20,B,B,1,heuristic,B,p2_complexity
653,130,NCEOGA_2013_5_20,B,B,1,heuristic,B,p4_role
654,130,NCEOGA_2013_5_20,B,B,1,heuristic,B,p5_fewshot
655,131,Mercury_400500,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
656,131,Mercury_400500,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
657,131,Mercury_400500,C,C,1,heuristic,C,p2_complexity
658,131,Mercury_400500,C,C,1,heuristic,C,p4_role
659,131,Mercury_400500,C,C,1,heuristic,C,p5_fewshot
660,132,Mercury_SC_401366,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
661,132,Mercury_SC_401366,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
662,132,Mercury_SC_401366,D,D,1,heuristic,D,p2_complexity
663,132,Mercury_SC_401366,D,D,1,heuristic,D,p4_role
664,132,Mercury_SC_401366,D,D,1,heuristic,D,p5_fewshot
665,133,Mercury_7141610,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
666,133,Mercury_7141610,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
667,133,Mercury_7141610,B,B,1,heuristic,B,p2_complexity
668,133,Mercury_7141610,B,B,1,heuristic,B,p4_role
669,133,Mercury_7141610,B,B,1,heuristic,B,p5_fewshot
670,134,Mercury_7247013,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
671,134,Mercury_7247013,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
672,134,Mercury_7247013,B,B,1,heuristic,B,p2_complexity
673,134,Mercury_7247013,B,B,1,heuristic,B,p4_role
674,134,Mercury_7247013,B,B,1,heuristic,B,p5_fewshot
675,135,NYSEDREGENTS_2008_8_30,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
676,135,NYSEDREGENTS_2008_8_30,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
677,135,NYSEDREGENTS_2008_8_30,B,B,1,heuristic,B,p2_complexity
678,135,NYSEDREGENTS_2008_8_30,B,B,1,heuristic,B,p4_role
679,135,NYSEDREGENTS_2008_8_30,B,B,1,heuristic,Answer: B,p5_fewshot
680,136,ACTAAP_2011_5_16,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
681,136,ACTAAP_2011_5_16,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
682,136,ACTAAP_2011_5_16,B,B,1,heuristic,B,p2_complexity
683,136,ACTAAP_2011_5_16,B,B,1,heuristic,B,p4_role
684,136,ACTAAP_2011_5_16,B,B,1,heuristic,B,p5_fewshot
685,137,Mercury_7093153,B,B,1,json,"{
  ""answer"": ""B""
}",p1_format
686,137,Mercury_7093153,B,B,1,json,"{""answer"": ""B""}",p1_format_soft
687,137,Mercury_7093153,B,B,1,heuristic,B,p2_complexity
688,137,Mercury_7093153,B,B,1,heuristic,B,p4_role
689,137,Mercury_7093153,B,B,1,heuristic,Answer: B,p5_fewshot
690,138,Mercury_7013965,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
691,138,Mercury_7013965,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
692,138,Mercury_7013965,A,A,1,heuristic,A,p2_complexity
693,138,Mercury_7013965,A,A,1,heuristic,A,p4_role
694,138,Mercury_7013965,A,A,1,heuristic,A,p5_fewshot
695,139,Mercury_7034843,B,B,1,json,"{""answer"": ""B""}",p1_format
696,139,Mercury_7034843,B,A,0,json,"{""answer"": ""A""}",p1_format_soft
697,139,Mercury_7034843,B,A,0,heuristic,A,p2_complexity
698,139,Mercury_7034843,B,A,0,heuristic,A,p4_role
699,139,Mercury_7034843,B,A,0,heuristic,A,p5_fewshot
700,140,Mercury_SC_407610,D,D,1,json,"{
  ""answer"": ""D""
}",p1_format
701,140,Mercury_SC_407610,D,D,1,json,"{""answer"": ""D""}",p1_format_soft
702,140,Mercury_SC_407610,D,D,1,heuristic,D,p2_complexity
703,140,Mercury_SC_407610,D,D,1,heuristic,D,p4_role
704,140,Mercury_SC_407610,D,D,1,heuristic,Answer: D,p5_fewshot
705,141,Mercury_405947,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
706,141,Mercury_405947,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
707,141,Mercury_405947,C,C,1,heuristic,C,p2_complexity
708,141,Mercury_405947,C,C,1,heuristic,C,p4_role
709,141,Mercury_405947,C,C,1,heuristic,C,p5_fewshot
710,142,AKDE&ED_2012_8_6,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
711,142,AKDE&ED_2012_8_6,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
712,142,AKDE&ED_2012_8_6,A,A,1,heuristic,A,p2_complexity
713,142,AKDE&ED_2012_8_6,A,A,1,heuristic,A,p4_role
714,142,AKDE&ED_2012_8_6,A,A,1,heuristic,A,p5_fewshot
715,143,Mercury_7011130,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
716,143,Mercury_7011130,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
717,143,Mercury_7011130,A,A,1,heuristic,A,p2_complexity
718,143,Mercury_7011130,A,A,1,heuristic,A,p4_role
719,143,Mercury_7011130,A,A,1,heuristic,A,p5_fewshot
720,144,Mercury_LBS11022,A,A,1,json,"{
  ""answer"": ""A""
}",p1_format
721,144,Mercury_LBS11022,A,A,1,json,"{""answer"": ""A""}",p1_format_soft
722,144,Mercury_LBS11022,A,A,1,heuristic,A,p2_complexity
723,144,Mercury_LBS11022,A,A,1,heuristic,A,p4_role
724,144,Mercury_LBS11022,A,A,1,heuristic,Answer: A,p5_fewshot
725,145,TIMSS_1995_8_J1,C,C,1,json,"{
  ""answer"": ""C""
}",p1_format
726,145,TIMSS_1995_8_J1,C,C,1,json,"{""answer"": ""C""}",p1_format_soft
727,145,TIMSS_1995_8_J1,C,C,1,heuristic,C,p2_complexity
